experiment_condition	has_either	has_neither	conj_1_number	conj_1_person	conj_2_number	conj_2_person	nsubj	verb_form	verb_lemma	verb_number	main_predicate_lemma	main_predicate_arc	sentence	filename
UNK	False	False	UNK	Not Pronoun	UNK	Not Pronoun	some ( or all ) of these internet sites	run	run	Plur	run	advcl	This latter fact is explicit true when some (or all) of these internet sites run a good amount of dynamic content.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	hand or dry	washing	wash		wash	advcl	Maintain the embroidery on your jeans by hand or dry washing the jeans, avoid machine wash or tumble dryers.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The Severe Prediction Center or SPC	has	have	Sing	place	aux	The Severe Prediction Center or SPC has placed a slight risk for severe weather tomorrow over portions of NC/SC?VA for tomorrow.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Marxism , or socialism ,	has	have	Sing	fail	aux	In his New York essay, Chait concludes that Marxism, or socialism, “has failed everywhere it has been tried,” by which he means authoritarian communism has failed — essentially omitting all anti-authoritarian socialists and socialist parties from history.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	AARP or the consumer counsel	is	be	Sing	who	cop	“Who is AARP or the consumer counsel to second guess what consumers clearly want?”	c4-train.00001-of-01024_parsed_xaa.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	2 square miles ( 6 km² ) , or 0.35 % ,	is	be	Sing	water	cop	According to the U.S. Census Bureau, the county has a total area of 658 square miles (1,704 km²), of which 656 square miles (1,698 km²) is land and 2 square miles (6 km²), or 0.35%, is water.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	affected ewes or cows with blistered , sore udders	refuse	refuse	Plur	refuse	advcl	Animals do not die from eating spring parsley, but losses occur when affected ewes or cows with blistered, sore udders refuse to nurse their young.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	Not Pronoun	UNK	Not Pronoun	More or Less	is	be	Sing	collection	cop	Out via Arts & Crafts, More or Less is an inspired collection of wonderfully relatable songs that manage to eschew the confines of what you might expect from a singer-songwriter.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a company or an entity	checks	check	Sing	check	acl:relcl	Did you know that every 30 seconds in the United States someone files for bankruptcy A soft credit report inquiry is the process wherein a company or an entity checks an individual’s credit report writing as a part of background check when that individual applies for a loan.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a lack of online presence or poorly managed social media ( Twitter account with Tweet posted years ago )	influences	influence	Sing	influence	root	Today, a lack of online presence or poorly managed social media (Twitter account with Tweet posted years ago) influences a person’s impression of you well before you say hello.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	how many guys or gals	wish	wish	Plur	wish	acl	Once you log into your account, you will receive a message with details of how many guys or gals wish to meet you.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	Plur	Not Pronoun	UNK	Not Pronoun	A few years or longer ,	is	be	Sing	amount	cop	A few years or longer, in addition to their education, is a decent amount of time for a chiropractor to hone their skills.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the landlord or the agent	instructs	instruct	Sing	instruct	advcl	But, according to Imfuna Let, the UK’s leading inventory software solution, the independence and impartiality of a third party report can always be called into question, where the landlord or the agent instructs and pays their favoured independent provider to produce it.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Walk - in showers or wet rooms with glass screens	add	add	Plur	add	root	Walk-in showers or wet rooms with glass screens also add to the sense of space.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the cutting tool or chuck	is	be	Sing	standstill	cop	Disconnect the drilling/milling machine from the mains power, and ensure the cutting tool or chuck is at a complete standstill before attempting to change accessories, service or perform any maintenance.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your senior leader or manager	gives	give	Sing	give	ccomp	Imagine your senior leader or manager gives you a piece of paper and says, ‘I’d like you to write down an honest opinion you hold of me.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	LST , or low - stress training ,	involves	involve	Sing	involve	root	LST, or low-stress training, involves bending branches to create multiple budding sites and increase yields dramatically.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Epoxy powder coating or polyester powder coating	is	be	Sing	option	cop	Epoxy powder coating or polyester powder coating is an option.	c4-train.00001-of-01024_parsed_xaa.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	Buses or metro	drop	drop	Plur	drop	root	Buses or metro, while cheap, drop you off far from your destination.	c4-train.00001-of-01024_parsed_xaa.conllu
PS	False	False	Plur	3	Sing	Not Pronoun	they or their child	has	have	Sing	have	ccomp	Still, there have been many instances where teenage patients completed successful treatment and therefore anyone who suspects they or their child has lazy eye should consult immediately with their optometrist	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	harm reduction or harm minimisation	is	be	Sing	what	cop	What is harm reduction or harm minimisation?	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	becomes	become	Sing	become	root	Then he or she becomes a Pup in the Order.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or the receiver of the cards	are	be	Sing	go	aux	What are you or the receiver of the cards going through at this time?	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you , or the receiver of the cards ,	is	be	Sing	experience	aux	If you, or the receiver of the cards, is currently experiencing adversity in your life, consider buying a more detailed deck – perhaps one that also comes with a guidebook.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a boss or colleague	offers	offer	Sing	offer	advcl	There is nothing better when a boss or colleague offers a kind gesture or a show of support.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Gum reshaping – or contouring –	is	be	Sing	option	cop	Gum reshaping – or contouring – is an option for people wishing to change what’s commonly known as a ‘gummy smile’.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	Not Personal Pronoun	Sing	Not Pronoun	WHO or the sugar industry	has	have	Sing	back	aux	I wonder what's going on with the issue now, whether WHO or the sugar industry has backed down.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Starch , or amylum ,	is	be	Sing	carbohydrate	cop	Starch, or amylum, is a polymeric carbohydrate consisting of a large number of glucose units joined by glycosidic bonds.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your home or property	containing	contain		contain	acl	Unfortunately with living in Edmonton, the chance for your home or property containing asbestos is very high.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or someone you know	suspects	suspect	Sing	suspect	advcl	If you or someone you know suspects that your home may be affected by Asbestos, call Canada’s Restoration Services.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the ' golden padlock ' or ' golden key '	appears	appear	Sing	appear	ccomp	You will notice when you get to the Secure Trading checkout that the 'golden padlock' or 'golden key' appears in the bottom right hand corner of your browser - this indicates that you are on a secure server and that your credit card details are safe.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your blog or website alone	does	do	Sing	have	aux	See your blog or website alone does not have an internal linking structure that is already optimized to bring what is called, “spiders” to your website or page that it does when your submit your article to article directories.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a major goal or obstacle that must be overcome and for something considerable to be achieved	be	be		be	xcomp	I like there to be a major goal or obstacle that must be overcome and for something considerable to be achieved.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	pretends	pretend	Sing	pretend	parataxis	The official or person denying information is very cunning, he or she pretends that there is some special problem due to which information cannot be provided, when actually they are playing mind games to maximize the mental stress the person is experiencing.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your favorite tree or bush that will last last through the winter	's	be	Sing	what	cop	I'm looking to do some winter planters - what's your favorite tree or bush that will last last through the winter?	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	observes	observe	Sing	observe	acl:relcl	According to Levy (2010), an I/O psychologist can wield a naturalistic observation technique through which he or she “unobtrusively and objectively observes individuals but does not try to blend in with them” (p. 36).	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Cirrhosis , or liver disease ,	is	be	Sing	condition	cop	Cirrhosis, or liver disease, is a condition in which healthy liver cells become damaged, scarred and inflamed over a number of years.	c4-train.00001-of-01024_parsed_xaa.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	direct negotiation or unsolicited offers	becoming	become		become	advcl	In the PPP laws adopted in Africa, the call for tender is emerging as a basic principle whereas direct negotiation or unsolicited offers becoming exceptions and are subject to a rigorous framework and strict control.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Derbyshire Road or Thomson Road	facing	face		face	root	Derbyshire Road or Thomson Road facing.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	the dimensions or planes	come	come	Plur	come	advcl:relcl	That's where the dimensions or planes come from.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a soul , or a " being "	is	be	Sing	sciet	cop	Question: OK, that must mean that a soul, or a "being" is a SCIET, a stationary field.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The Golden Ratio or phi ( 1.618 )	is	be	Sing	component	cop	The Golden Ratio or phi (1.618) is a pivotal component of SCIET Dynamics, holding a key insight about the relationship of the internal and external fields.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a shampoo or other cosmetic product	going	go		go	advcl	I for one am not fond of of a shampoo or other cosmetic product going off and I toss the product if that occurs.	c4-train.00001-of-01024_parsed_xaa.conllu
PS	False	False	Plur	3	Sing	Not Pronoun	they themselves , or their family ,	needs	need	Sing	need	advcl	Invite your clients to check out the Search for Resources application within CareOptions, so they’ll remember this valuable resource when they themselves, or their family, needs it.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	True	Sing	Not Pronoun	Sing	Not Pronoun	Neither Rooker or Shine	is	be	Sing	look	aux	Neither Rooker or Shine is looking past McQueen.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The equity ratio , or shareholder ’s equity ratio ,	is	be	Sing	calculation	cop	The equity ratio, or shareholder’s equity ratio, is a simple calculation that can show you how much of a company’s assets are funded by owner shares.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	True	False	Sing	Not Pronoun	Sing	Not Pronoun	either sourdough or whole grain bread	is	be	Sing	bread	cop	In that case, either sourdough or whole grain bread is the best bread around.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	is	be	Sing	drive	aux	You can look at anything and everything from the driver of the car to the type of car he or she is driving – and then come to a decision that is best for your pocket and your peace of mind.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	works	work	Sing	work	acl:relcl	Check the credentials of the driver and the company he or she works for.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A baton or truncheon	is	be	Sing	club	cop	A baton or truncheon is a roughly cylindrical club made of wood, rubber, plastic or metal.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your doctor or surgeon	Has	have	Sing	make	aux	Has your doctor or surgeon made any recommendations for a sitting or lying position in bed?	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or someone you know	needs	need	Sing	need	advcl	If you or someone you know needs help with caregiver services in Lowell, MI, contact Gauthier Family Home Care.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	your goals or hopes for Elevate	are	be	Plur	what	cop	CGN: Piggybacking off of that, what are your goals or hopes for Elevate as it continues to grow?	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a wet synthetic sleeping bag or jacket	is	be	Sing	joy	cop	And make no mistake, a wet synthetic sleeping bag or jacket is no joy!	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	what other thoughts or images	come	come	Plur	come	conj	For example, you might notice a feeling of fear and so you allow yourself to really think about what this feeling means for you (where you feel it in your body, what other thoughts or images come up for you when you think about fear, etc.).	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A per-application ADC or per-application load balancer	is	be	Sing	model	cop	A per-application ADC or per-application load balancer is a deployment model that provides the ability to deliver 1:1 matching of applications with a dedicated load balancer.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a coach or pundit	says	say	Sing	say	advcl	If a coach or pundit says, “There is no single right way to swim.	c4-train.00001-of-01024_parsed_xaa.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	Emotional Freedom Techniques or EFT	is	be	Sing	simplification	cop	Emotional Freedom Techniques or EFT is that simplification.	c4-train.00001-of-01024_parsed_xaa.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	Mostly pimples or acne	appears	appear	Sing	appear	root	Mostly pimples or acne appears on the face but it might occur on other parts as well like chest, neck, back and hands.	c4-train.00001-of-01024_parsed_xaa.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	society or their representatives	think	think	Plur	think	acl:relcl	The outcome of such a debate can be a change in law to rebalance taxation to a level that society or their representatives think is right.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	is	be	Sing	feel	aux	Encourage questions, ask how he or she is feeling, and what might bring him or her comfort.	c4-train.00001-of-01024_parsed_xaa.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	stigma considerations ( or shame )	dominate	dominate	Plur	dominate	ccomp	We also found that stigma considerations (or shame) dominate honour considerations as a motive for blood donation.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	cheat	aux	For example, you could be getting ready to marry someone when all of a sudden you find out that he or she has cheated on you.	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Parents or carers responsible	have	have	Plur	have	root	Parents or carers responsible often have complex histories and/or mental health issues.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a parent or carer	causes	cause	Sing	cause	advcl:relcl	This is when a parent or carer deliberately causes harm to a child but presents the child’s symptoms as a medical condition.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the parent or carer	is	be	Sing	contact	cop	It can be extremely difficult to separate genuine conditions from fabricated illness, but concerns usually arise when a child stops showing symptoms when the parent or carer is not in contact with them.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Pronoun	positive influence or not	relies	rely	Sing	rely	parataxis	With the good comes the bad, positive influence or not the subject of the year relies on impact and not popularity.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a customer or buyer	goes	go	Sing	go	acl:relcl	So, create a customer journey map, which will help you visualize the process a customer or buyer goes through when making a purchase or availing your services.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	Not Pronoun	Sing	Not Pronoun	a + 1 or a straightforward “ a debt of gratitude is in order for the say ” or “ awesome post ”	tells	tell	Sing	tell	root	Regardless of whether you don’t have anything to state, a +1 or a straightforward “a debt of gratitude is in order for the say” or “awesome post” tells them that you’re focusing.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Hardback book printing or hardbound	is	be	Sing	book	cop	Hardback book printing or hardbound is a book bound with rigid protective covers typically of cardboard covered with cloth, heavy paper, or sometimes leather.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Pronoun	70 percent ( or extra ) of tape recoveries	fail	fail	Plur	fail	advcl	Even via performing a backup with mksysb can create a bootable tape, unbiased experiences parade that as a noteworthy deal as 70 percent (or extra) of tape recoveries fail.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	any good that I do , or any kindness that I show ,	let	let		let	conj	Corporate Events U.S. 8 points allowed per game and No.Therefore any good that I do, or any kindness that I show, let me do it now, for I shall not pass this way again!	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Managers or business owners	miss	miss	Plur	miss	root	Managers or business owners often miss serious safety issues because they’re disconnected from the day-to-day workflow.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Pronoun	Building or renovating	is	be	Sing	deal	cop	Build with real peace of mind - Building or renovating is a big deal.	c4-train.00001-of-01024_parsed_xaa.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	The Daoist yogas , or Dao Yin ,	are	be	Plur	way	cop	The Daoist yogas, or Dao Yin , are among the best ways to merge physical form and internal energy.	c4-train.00001-of-01024_parsed_xaa.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	for YouTube or other streaming video sites	buffer	buffer		buffer	advcl	No more sitting in front of your desktop waiting for YouTube or other streaming video sites to buffer.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a list of objects or the response	contains	contain	Sing	contain	root	a list of objects or the response only contains a few items.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	RTU or JRU	Does	do	Sing	accept	aux	Does RTU or JRU accept college dropouts?	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Love ( or Care , Intimacy , Warmth , Affection )	’s	be	Sing	get	aux	What’s Love (or Care, Intimacy, Warmth, Affection) Got to Do with It?	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Sago or Sabudana	Boil	boil		boil	root	Sago or Sabudana Boil a fist full of it in water.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Disney or Hollywood	be	be		make	xcomp	Life isn’t that glamorous fairy tale that Disney or Hollywood make it out to be.	c4-train.00001-of-01024_parsed_xaa.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	the execution or premises	feel	feel	Plur	feel	advcl	But really, that’s not the case, as each offers a different commentary on relationships and life, even if the execution or premises feel very much the same.	c4-train.00001-of-01024_parsed_xaa.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	softozilla and / or its licensors	own	own	Plur	own	root	Unless otherwise stated, softozilla and/or its licensors own the intellectual property rights for all material on softozilla.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the iPhone or iPad	sends	send	Sing	send	acl:relcl	So while we can get the stream the iPhone or iPad sends us, we can't ask the iPhone to do things for us.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A built - in fire pit or the perfect location for a free - standing unit	creates	create	Sing	create	root	A built-in fire pit or the perfect location for a free-standing unit creates an at-home campsite experience.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the unit or memory card	does	do	Sing	go	aux	When, if ever, does the unit or memory card ever go on sale?	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	One scam or technique that many truck drivers may be familiar with	is	be	Sing	Swoop	cop	One scam or technique that many truck drivers may be familiar with is "Swoop and Squat" -- where a vehicle pulls over in front of another and hits the brakes, effectively causing a rear-end accident.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your favourite food or movie	is	be	Sing	what	cop	Fingerprints are unique to individuals and are therefore more reliable in verifying identities than a password, or asking what your favourite food or movie is, or where you went to school.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	tree stump grinding or stump removal business	is	be	Sing	business	cop	So yes, tree stump grinding or stump removal business is an unnoticed business which is being spread all over the Western countries.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A Bod Charger or Battery On Demand	is	be	Sing	pack	cop	For my muggle friends who read this blog – A Bod Charger or Battery On Demand is a portable 5,200 mAh battery pack / charger.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the industry or overall market	is	be	Sing	go	aux	Conversely when the industry or overall market is going down in price we find tremendous values and tend to add to our clients' portfolios.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your favourite takeaway joint or restaurant	is	be	Sing	fall	aux	Don't you hate it when your favourite takeaway joint or restaurant is falls into different hands and they ruin it.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	What immortal hand or eye /	Dare	dare		dare	ccomp	We love this short, which had us wondering aloud, What immortal hand or eye/Dare frame thy fearful symmetry?	c4-train.00001-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Most cities or municipalities	do	do	Plur	have	aux	Most cities or municipalities do not have many regulations regarding dumpster rental in Deer Park as long as you keep the dumpster completely on your own property during the rental period.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your go to drink or spirit	is	be	Sing	what	cop	9) What is your go to drink or spirit?	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your favorite cocktail bar and / or bartender right now	is	be	Sing	what	cop	10) What is your favorite cocktail bar and/or bartender right now?	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Another platform option for academic blogging , either alongside or as an alternative to WordPress ,	is	be	Sing	Medium.com	cop	Another platform option for academic blogging, either alongside or as an alternative to WordPress, is Medium.com.	c4-train.00001-of-01024_parsed_xaa.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	And / long sleeve wedding dress or possibly insides ,	Derive	derive		derive	root	And / long sleeve wedding dress or possibly insides, Derive while having 80mm of holiday emerges.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a person or the first person you choose	does	do	Sing	want	aux	If a person or the first person you choose doesn’t want to contact you, there are millions of people behind you.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	3	Usuallyhe or she	wants	want	Sing	want	root	Usuallyhe or she wants to know that you have seen the e mail and anticipates that a very easy acknowledgement out of you personally.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	she or he	neglects	neglect	Sing	neglect	advcl	If she or he neglects to provide the info, they are going to not be able to claim their donation.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a well - constructed fence or hedge	does	do	Sing	act	aux	Not only does a well-constructed fence or hedge act as a physical barrier but will also act a psychological barrier that will deter most people.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the product or service being demanded	is	be	Sing	exist	cop	In reality the market can only meet a demand under a set of specific conditions; most obvious of which is that the product or service being demanded actually exists.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a neighbor or family member	offers	offer	Sing	offer	ccomp	Sure, we know sometimes a neighbor or family member offers to check in on your pets while you are on vacation.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A Registered Nurse or Social Worker	visits	visit	Sing	visit	root	A Registered Nurse or Social Worker visits you in your home to provide you with the support and ongoing chronic disease management you need.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the Registered Nurse or Social Worker	supports	support	Sing	support	conj	You are involved in creating your own care plan and the Registered Nurse or Social Worker supports you to meet your care goals.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	what style or flavor	works	work	Sing	work	ccomp	There are lots of different types of pesto, so check with your local garden center or grocery to see what style or flavor works best for you.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	2	Plur	Not Pronoun	you or drugs	include	include	Plur	include	advcl	Accidentally given mulitple double the buying xanax online without prescription of sudafed pseudoephedrine may therefore be considered if you or drugs include:.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	Plur	Not Pronoun	UNK	Not Pronoun	" Dangling Fruits of Joy or How to Make Love "	asks	ask	Sing	ask	root	Attacking mythologies surrounding gender, "Dangling Fruits of Joy or How to Make Love" asks "what makes a man a man and a woman a woman in the eyes of society."	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	Plur	Not Pronoun	UNK	Not Pronoun	" Dangling Fruits of Joy or How to Make Love "	continues	continue	Sing	continue	root	Called "smart and startling" by Elizabeth Zimmer and "hilariously perverted" by Deborah Jowitt, "Dangling Fruits of Joy or How to Make Love" continues to garner critical and popular acclaim.	c4-train.00001-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the chief of customs ( or its assistant )	allows	allow	Sing	allow	root	At positive decision the chief of customs (or its assistant) allows import in the general order at new (lower) cost.	c4-train.00001-of-01024_parsed_xaa.conllu
UNK	False	False	Sing	Not Pronoun	UNK	2	chicken or you	killing	kill		kill	ccomp	wasnt it scary to see chicken or you killing chickens??	c4-train.00001-of-01024_parsed_xaa.conllu
